NUTS2_load,NUTS2_unload,Type,Flow_Tons,Flow_TonKMs
AT12,ES42,Rail,1004,511436
AT12,ES42,Road,2752,6310945.418
AT12,ES43,Rail,469,239029
AT12,ES43,Road,1889,4868336.373
AT12,ES51,Rail,5546,2825632
AT12,ES51,Road,22239,38736972.65
AT12,ES52,Rail,2753,1402776
AT12,ES52,Road,6091,12356643.68
AT12,ES53,Rail,740,376803
AT12,ES53,Road,133,246324.549
AT12,ES61,Rail,3907,1990586
AT12,ES61,Road,5573,14293702.32
AT12,ES62,Rail,748,380941
AT12,ES62,Road,2070,4649216.309
AT12,ES63,Rail,43,22031
AT12,ES63,Road,36,99540.41772
AT12,ES64,Rail,39,19983
AT12,ES64,Road,8,0
AT12,ES70,Rail,1110,565710
AT12,ES70,Road,94,0
AT12,FR10,Rail,27243,9522192
AT12,FR10,Road,20705,20830113.51
AT12,FR21,Rail,1524,532643
AT12,FR21,Road,10891,9323775.537
AT12,FR22,Rail,1956,683544
AT12,FR22,Road,12493,12613034.41
AT12,FR23,Rail,2172,759341
AT12,FR23,Road,5777,6403683.713
AT12,FR24,Rail,2880,1006547
AT12,FR24,Road,6718,7387532.789
AT12,FR25,Rail,1593,556629
AT12,FR25,Road,2872,3542180.279
AT12,FR26,Rail,1867,652530
AT12,FR26,Road,5585,5077397.786
AT12,FR30,Rail,4505,1574750
AT12,FR30,Road,32436,33027326.09
AT12,FR41,Rail,2408,841589
AT12,FR41,Road,18462,13375948.02
AT12,FR41,Waterway,0,0
AT12,FR42,Rail,2360,825021
AT12,FR42,Road,14338,9552777.639
AT12,FR42,Waterway,0,0
AT12,FR43,Rail,1230,430060
AT12,FR43,Road,4582,3515840.06
AT12,FR51,Rail,4513,1577290
AT12,FR51,Road,6841,8724788.45
AT12,FR52,Rail,3784,1322493
AT12,FR52,Road,4011,5698514.944
AT12,FR53,Rail,2010,702479
AT12,FR53,Road,2813,3544808.757
AT12,FR61,Rail,3981,1391435
AT12,FR61,Road,11577,15893720.98
AT12,FR62,Rail,3646,1274247
AT12,FR62,Road,6895,9206168.13
AT12,FR63,Rail,751,262504
AT12,FR63,Road,1442,1700096.679
AT12,FR71,Rail,8820,3082724
AT12,FR71,Road,16803,16084770.2
AT12,FR72,Rail,1506,526538
AT12,FR72,Road,2276,2459364.463
AT12,FR81,Rail,2814,983542
AT12,FR81,Road,11442,14137030.13
AT12,FR82,Rail,6308,2204795
AT12,FR82,Road,9698,10040670.83
AT12,FR83,Rail,356,124520
AT12,FR83,Road,310,301988.5152
AT12,FRA1,Rail,378,132125
AT12,FRA1,Road,18,0
AT12,FRA2,Rail,375,130942
AT12,FRA2,Road,11,0
AT12,FRA3,Rail,176,61480
AT12,FRA3,Road,21,0
AT12,FRA4,Rail,767,267959
AT12,FRA4,Road,35,0
AT12,FRA5,Rail,93,32472
AT12,HR03,Rail,34815,1455347
AT12,HR03,Road,31431,14380097.58
AT12,HR04,Rail,74662,3121001
AT12,HR04,Road,95641,28249076.07
AT12,HR04,Waterway,128620,21060000
AT12,HU10,Rail,512230,89735707
AT12,HU10,Road,162320,30541978.92
AT12,HU21,Rail,109645,19208362
AT12,HU21,Road,76273,10902079.38
AT12,HU21,Waterway,1032920,66440000
AT12,HU22,Rail,119181,20878806
AT12,HU22,Road,105780,11440217.34
AT12,HU22,Waterway,149940,6040000
AT12,HU23,Rail,65819,11530609
AT12,HU23,Road,10238,2209726.206
AT12,HU23,Waterway,816340,138920000
AT12,HU31,Rail,84421,14789373
AT12,HU31,Road,36281,9557689.69
AT12,HU32,Rail,103701,18166955
AT12,HU32,Road,18001,5338579.328
AT12,HU33,Rail,98893,17324744
AT12,HU33,Road,37580,9947561.696
AT12,HU33,Waterway,1124550,169120000
AT12,IE01,Road,876,1616262.121
AT12,IE02,Road,1583,2940772.931
AT12,ITC1,Rail,100136,21849269
AT12,ITC1,Road,174051,94715471.36
AT12,ITC2,Rail,3439,750353
AT12,ITC2,Road,3244,1785087.021
AT12,ITC3,Rail,37473,8176514
AT12,ITC3,Road,50352,28234907.08
AT12,ITC4,Rail,280835,61277107
AT12,ITC4,Road,415103,191013150.3
AT12,ITF1,Rail,25624,5591107
AT12,ITF1,Road,20468,12654369.37
AT12,ITF2,Rail,4750,1036496
AT12,ITF2,Road,344,234004.3364
AT12,ITF3,Rail,79049,17248168
AT12,ITF3,Road,40075,29854668.34
AT12,ITF4,Rail,56713,12374648
AT12,ITF4,Road,25521,17789154.39
AT12,ITF5,Rail,9001,1964058
AT12,ITF5,Road,5598,4259919.772
AT12,ITF6,Rail,25784,5625931
AT12,ITF6,Road,6545,5588977.996
AT12,ITG1,Rail,68702,14990418
AT12,ITG1,Road,7866,7824067.518
AT12,ITG2,Rail,25537,5572065
AT12,ITG2,Road,1780,1562010.756
AT12,ITH1,Rail,16894,3686233
AT12,ITH1,Road,65854,20327327.55
AT12,ITH2,Rail,14630,3192174
AT12,ITH2,Road,34735,12512052.62
AT12,ITH3,Rail,119217,26012578
AT12,ITH3,Road,264219,94291026.77
AT12,ITH4,Rail,28043,6118962
AT12,ITH4,Road,128894,37244168.27
AT12,ITH5,Rail,117559,25650782
AT12,ITH5,Road,160070,75075758.16
AT12,ITI1,Rail,86744,18927284
AT12,ITI1,Road,54027,29249591.88
AT12,ITI2,Rail,16855,3677656
AT12,ITI2,Road,12000,6813425.773
AT12,ITI3,Rail,31915,6963666
AT12,ITI3,Road,25492,14048263.1
AT12,ITI4,Rail,143596,31331952
AT12,ITI4,Road,50266,33279731.47
AT12,LT00,Rail,663,190681
AT12,LT00,Road,5083,6833793.652
AT12,LU00,Rail,1990,1334768
AT12,LU00,Road,11641,12534028.25
AT12,LV00,Road,4755,6603012.899
AT12,NL11,Rail,8275,2232396
AT12,NL11,Road,3475,3726335.045
AT12,NL11,Waterway,0,0
AT12,NL12,Rail,5750,1551005
AT12,NL12,Road,3042,3380727.255
AT12,NL12,Waterway,0,0
AT12,NL13,Rail,4367,1178142
AT12,NL13,Road,3300,3414148.16
AT12,NL13,Waterway,0,0
AT12,NL21,Rail,11770,3175131
AT12,NL21,Road,8613,8870069.708
AT12,NL22,Rail,21470,5791908
AT12,NL22,Road,15009,15033588.6
AT12,NL22,Waterway,0,0
AT12,NL23,Rail,3899,1051864
AT12,NL23,Road,1829,1969961.531
AT12,NL31,Rail,18758,5060177
AT12,NL31,Road,3852,4065711.352
AT12,NL32,Rail,44845,12097462
AT12,NL32,Road,8155,9172501.223
AT12,NL32,Waterway,46000,7070000
AT12,NL33,Rail,45664,12318449
AT12,NL33,Road,21058,23158419.2
AT12,NL33,Waterway,38000,8080000
AT12,NL34,Rail,3743,1009715
AT12,NL34,Road,5167,5669967.397
AT12,NL34,Waterway,5000,1010000
AT12,NL41,Rail,32310,8716104
AT12,NL41,Road,23773,24258691.36
AT12,NL41,Waterway,0,0
AT12,NL42,Rail,11909,3212674
AT12,NL42,Road,18813,17870356.62
AT12,NL42,Waterway,0,0
AT12,PL11,Rail,37369,4112752
AT12,PL11,Road,22237,11161399.83
AT12,PL12,Rail,136180,14987535
AT12,PL12,Road,37066,21980298.93
AT12,PL21,Rail,48580,5346594
AT12,PL21,Road,18468,7460542.816
AT12,PL22,Rail,76256,8392452
AT12,PL22,Road,40337,13965491.91
AT12,PL31,Rail,23504,2586751
AT12,PL31,Road,7601,4858716.31
AT12,PL32,Rail,24046,2646443
AT12,PL32,Road,8247,4356831.017
AT12,PL33,Rail,14598,1606640
AT12,PL33,Road,4406,2172412.444
AT12,PL34,Rail,13528,1488831
AT12,PL34,Road,6780,4976320.851
AT12,PL41,Rail,60443,6652097
AT12,PL41,Road,34150,18548791.81
AT12,PL42,Rail,23268,2560764
AT12,PL42,Road,13304,8460248.422
AT12,PL43,Rail,13614,1498281
AT12,PL43,Road,17701,8631497.125
AT12,PL51,Rail,51800,5700965
AT12,PL51,Road,28016,9891810.327
AT12,PL52,Rail,12911,1420949
AT12,PL52,Road,7776,2698798.919
AT12,PL61,Rail,27235,2997349
AT12,PL61,Road,13689,8663649.335
AT12,PL62,Rail,16374,1802095
AT12,PL62,Road,5075,3838203.568
AT12,PL63,Rail,35357,3891310
AT12,PL63,Road,11428,8489298.182
AT12,PT11,Road,1006,1709788.425
AT12,PT15,Road,93,182675.9513
AT12,PT16,Road,723,1288172.288
AT12,PT17,Road,586,1110553.257
AT12,PT18,Road,377,706305.8906
AT12,PT20,Road,2,0
AT12,RO11,Rail,16654,5708476
AT12,RO11,Road,19015,10696847.34
AT12,RO12,Rail,15834,5427537
AT12,RO12,Road,11752,8309190.808
AT12,RO21,Rail,14463,4957533
AT12,RO21,Road,2832,2385931.307
AT12,RO22,Rail,16203,5553787
AT12,RO22,Road,4391,4338112.621
AT12,RO22,Waterway,541250,159600000
AT12,RO31,Rail,18602,6376293
AT12,RO31,Road,12739,11053098.61
AT12,RO31,Waterway,13750,2280000
AT12,RO32,Rail,40255,13798218
AT12,RO32,Road,13696,12385181.69
AT12,RO41,Rail,10377,3556899
AT12,RO41,Road,2941,2152481.29
AT12,RO41,Waterway,16250,2280000
AT12,RO42,Rail,13361,4579718
AT12,RO42,Road,19863,10506111.81
AT12,RO42,Waterway,0,0
AT12,SE11,Rail,36486,19371923
AT12,SE11,Road,4496,6114901.428
AT12,SE12,Rail,16323,8666591
AT12,SE12,Road,4019,5158372.325
AT12,SE21,Rail,8156,4330505
AT12,SE21,Road,4040,4617969.69
AT12,SE22,Rail,14333,7610131
AT12,SE22,Road,10055,9397284.939
AT12,SE23,Rail,22373,11878980
AT12,SE23,Road,7926,9132886.926
AT12,SE31,Rail,7791,4136826
AT12,SE31,Road,1729,2561824.261
AT12,SE32,Rail,3713,1971369
AT12,SE32,Road,453,787020.3351
AT12,SE33,Rail,5388,2860962
AT12,SE33,Road,1387,2887058.879
AT12,SI03,Rail,579758,96671190
AT12,SI03,Road,193815,54610633.58
AT12,SI04,Rail,741049,123565538
AT12,SI04,Road,171660,64302200.39
AT12,SK01,Rail,143702,31148661
AT12,SK01,Road,76283,7490792.603
AT12,SK01,Waterway,347490,24380000
AT12,SK02,Rail,158577,34373061
AT12,SK02,Road,154637,23459219.65
AT12,SK02,Waterway,27720,3180000
AT12,SK03,Rail,100549,21794818
AT12,SK03,Road,86199,19974418.46
AT12,SK04,Rail,105634,22897165
AT12,SK04,Road,65080,22846729.83
AT12,UKC1,Road,1319,2150703.769
AT12,UKC2,Road,1587,2605792.055
AT12,UKD1,Road,403,681195.2221
AT12,UKD3,Road,2453,3967116.383
AT12,UKD4,Road,869,1435218.584
AT12,UKD6,Road,1749,2855307.416
AT12,UKD7,Road,1914,3172851.967
AT12,UKE1,Road,1676,2489206.784
AT12,UKE2,Road,1573,2473955.712
AT12,UKE3,Road,2082,3244332.237
AT12,UKE4,Road,2440,3826483.245
AT12,UKF1,Road,2775,4280743.773
AT12,UKF2,Road,5873,8680258.551
AT12,UKF3,Road,1830,2746341.859
AT12,UKG1,Road,2307,3594644.477
AT12,UKG2,Road,2984,4713274.102
AT12,UKG3,Road,5150,7936251.552
AT12,UKH1,Road,3644,4926150.211
AT12,UKH2,Road,2345,3349160.943
AT12,UKH3,Road,2161,2898847.869
AT12,UKI3,Road,2345,3227968.72
AT12,UKI4,Road,617,844413.3992
AT12,UKI5,Road,1400,1916697.235
AT12,UKI6,Road,192,263815.9652
AT12,UKI7,Road,996,1382425.271
AT12,UKJ1,Road,5077,7389800.901
AT12,UKJ2,Road,1137,1584022.121
AT12,UKJ3,Road,2044,3017993.306
AT12,UKJ4,Road,4535,5932798.515
AT12,UKK1,Road,2697,4171563.328
AT12,UKK2,Road,1424,2234941.441
AT12,UKK3,Road,192,342082.1877
AT12,UKK4,Road,958,1605670.177
AT12,UKL1,Road,1692,2922703.047
AT12,UKL2,Road,1459,2389534.534
AT12,UKM2,Road,888,1607377.395
AT12,UKM3,Road,931,1695969.557
AT12,UKM5,Road,403,792900.0789
AT12,UKM6,Road,669,1403131.873
AT12,UKN0,Road,12896,25909495.44
AT13,AT12,Rail,1530606,244816883
AT13,AT12,Road,6014000,58552304
AT13,AT12,Waterway,0,0
AT13,AT13,Rail,2480041,396676876
AT13,AT13,Road,1948000,3896000
AT13,AT13,Waterway,63000,1000000
AT13,AT21,Rail,533339,85306362
AT13,AT21,Road,1579000,94793686
AT13,AT22,Rail,1241669,198602012
AT13,AT22,Road,3953000,136149226
AT13,AT31,Rail,1666162,266498726
AT13,AT31,Road,5066000,202569076
AT13,AT31,Waterway,0,0
AT13,AT32,Rail,714835,114336195
AT13,AT32,Road,1678000,113030080
AT13,AT33,Rail,881600,141009904
AT13,AT33,Road,2330000,203189980
AT13,AT34,Rail,461836,73869534
AT13,AT34,Road,1022000,122241420
AT13,BE10,Rail,14472,9273693
AT13,BE10,Road,1327,1374321.022
AT13,BE21,Rail,15203,9742232
AT13,BE21,Road,14043,14431522.94
AT13,BE21,Waterway,83740,73440000
AT13,BE22,Rail,5099,3267342
AT13,BE22,Road,6243,5987798.668
AT13,BE22,Waterway,0,0
AT13,BE23,Rail,9656,6187476
AT13,BE23,Road,9156,9897622.539
AT13,BE23,Waterway,4240,1020000
AT13,BE24,Rail,8606,5514689
AT13,BE24,Road,2994,3068257.689
AT13,BE25,Rail,8117,5201542
AT13,BE25,Road,9778,11069340.35
AT13,BE31,Rail,3057,1958938
AT13,BE31,Road,676,698202.5737
AT13,BE32,Rail,6106,3912904
AT13,BE32,Road,3926,4225611.485
AT13,BE32,Waterway,0,0
AT13,BE33,Rail,5605,3591553
AT13,BE33,Road,4609,4317203.795
AT13,BE33,Waterway,0,0
AT13,BE34,Rail,1259,806797
AT13,BE34,Road,2725,2563265.651
AT13,BE35,Rail,2374,1521354
AT13,BE35,Road,1080,1084451.408
AT13,BG31,Rail,5668,859878
AT13,BG31,Road,783,824456.036
AT13,BG31,Waterway,2320,0
AT13,BG32,Rail,6673,1012328
AT13,BG32,Road,856,1060258.647
AT13,BG32,Waterway,27840,7490000
AT13,BG33,Rail,9101,1380727
AT13,BG33,Road,811,1050578.594
AT13,BG34,Rail,10205,1548283
AT13,BG34,Road,602,820166.6693
AT13,BG41,Rail,40000,6068375
AT13,BG41,Road,6881,7671718.667
AT13,BG42,Rail,11850,1797799
AT13,BG42,Road,3772,4710095.918
AT13,CH01,Rail,75772,9248317
AT13,CH01,Road,25218,9972547.147
AT13,CH02,Rail,88105,10753732
AT13,CH02,Road,32718,11930234.74
AT13,CH03,Rail,53896,6578295
AT13,CH03,Road,29821,9947777.484
AT13,CH04,Rail,69778,8516739
AT13,CH04,Road,18814,5743391.687
AT13,CH05,Rail,55219,6739720
AT13,CH05,Road,34062,9841588.894
AT13,CH06,Rail,37745,4606946
AT13,CH06,Road,14964,5083701.827
AT13,CH07,Rail,16903,2063084
AT13,CH07,Road,16024,5638381.446
AT13,CZ01,Rail,225344,43400421
AT13,CZ01,Road,15519,2968928.466
AT13,CZ02,Rail,106902,20588839
AT13,CZ02,Road,35023,6549103.818
AT13,CZ03,Rail,93863,18077745
AT13,CZ03,Road,31909,5332046.134
AT13,CZ04,Rail,73373,14131285
AT13,CZ04,Road,20645,5259097.894
AT13,CZ05,Rail,108553,20906982
AT13,CZ05,Road,22814,4318213.836
AT13,CZ06,Rail,137486,26479269
AT13,CZ06,Road,28176,2950683.118
AT13,CZ07,Rail,88836,17109485
AT13,CZ07,Road,23154,3203231.125
AT13,CZ08,Rail,88052,16958394
AT13,CZ08,Road,28328,5324697.763
AT13,DE11,Rail,323804,161451463
AT13,DE11,Road,43009,17984623.04
AT13,DE12,Rail,189199,94336326
AT13,DE12,Road,41665,19250316.88
AT13,DE12,Waterway,1040,0
AT13,DE13,Rail,131857,65745154
AT13,DE13,Road,39460,18422455.64
AT13,DE13,Waterway,0,0
AT13,DE14,Rail,120330,59997504
AT13,DE14,Road,21294,8537538.729
AT13,DE21,Rail,401711,200296854
AT13,DE21,Road,60190,16154382.85
AT13,DE22,Rail,72737,36267376
AT13,DE22,Road,28165,6605758.53
AT13,DE22,Waterway,11440,1050000
AT13,DE23,Rail,69620,34713131
AT13,DE23,Road,26583,7712055.168
AT13,DE23,Waterway,8320,3150000
AT13,DE24,Rail,59902,29867785
AT13,DE24,Road,14665,5174804.407
AT13,DE24,Waterway,4160,1050000
AT13,DE25,Rail,115971,57824369
AT13,DE25,Road,21083,7261739.594
AT13,DE25,Waterway,0,0
AT13,DE26,Rail,80199,39988145
AT13,DE26,Road,15456,6460616.715
AT13,DE26,Waterway,0,0
AT13,DE27,Rail,112049,55868549
AT13,DE27,Road,26272,8961860.432
AT13,DE30,Rail,206228,102827248
AT13,DE30,Road,18668,7879099.306
AT13,DE40,Rail,108451,54074680
AT13,DE40,Road,57917,24961877.62
AT13,DE50,Rail,52470,26161889
AT13,DE50,Road,14565,9094216.205
AT13,DE60,Rail,181495,90494919
AT13,DE60,Road,28988,17263920.63
AT13,DE71,Rail,315160,157141552
AT13,DE71,Road,30248,14535633.99
AT13,DE71,Waterway,10400,6300000
AT13,DE72,Rail,53752,26801435
AT13,DE72,Road,9772,5065691.745
AT13,DE73,Rail,68660,34234711
AT13,DE73,Road,16484,8273967.99
AT13,DE80,Rail,66221,33018416
AT13,DE80,Road,19517,11187330.52
AT13,DE91,Rail,102943,51328103
AT13,DE91,Road,21125,10474693.79
AT13,DE92,Rail,123303,61479862
AT13,DE92,Road,25966,14458456.74
AT13,DE93,Rail,70878,35340282
AT13,DE93,Road,17729,10123834.31
AT13,DE94,Rail,132288,65959988
AT13,DE94,Road,55444,36946879.03
AT13,DE94,Waterway,13520,11550000
AT13,DEA1,Rail,338781,168919442
AT13,DEA1,Road,99561,64853839.74
AT13,DEA1,Waterway,5200,1050000
AT13,DEA2,Rail,286302,142752595
AT13,DEA2,Road,82459,50391649.09
AT13,DEA2,Waterway,0,0
AT13,DEA3,Rail,134578,67101917
AT13,DEA3,Road,40404,25626272.91
AT13,DEA4,Rail,119258,59462896
AT13,DEA4,Road,24384,14048428.35
AT13,DEA5,Rail,193390,96426005
AT13,DEA5,Road,53034,31759085.45
AT13,DEB1,Rail,77268,38526444
AT13,DEB1,Road,23456,13132810.28
AT13,DEB2,Rail,24926,12428178
AT13,DEB2,Road,15493,9307441.527
AT13,DEB3,Rail,116974,58324273
AT13,DEB3,Road,31424,16470100.24
AT13,DEB3,Waterway,1040,0
AT13,DED2,Rail,73975,36884612
AT13,DED2,Road,22396,6780306.311
AT13,DED4,Rail,62802,31313787
AT13,DED4,Road,17149,5570715.555
AT13,DED5,Rail,50345,25102590
AT13,DED5,Road,13843,5024814.359
AT13,DEE0,Rail,93376,46557950
AT13,DEE0,Road,37051,16340320.47
AT13,DEF0,Rail,142196,70900356
AT13,DEF0,Road,33380,22106099.29
AT13,DEG0,Rail,94362,47049591
AT13,DEG0,Road,22000,8998650.895
AT13,DK01,Rail,4843,3163380
AT13,DK01,Road,1012,1077815.8
AT13,DK02,Rail,1199,783374
AT13,DK02,Road,715,740312.5197
AT13,DK03,Rail,2320,1515035
AT13,DK03,Road,3255,3677555.891
AT13,DK04,Rail,2440,1593860
AT13,DK04,Road,1674,2086614.188
AT13,DK05,Rail,1023,668370
AT13,DK05,Road,718,941074.9596
AT13,EE00,Road,2157,3666611.844
AT13,EL30,Rail,81049,10236837
AT13,EL30,Road,6356,9991996.966
AT13,EL41,Rail,2357,297757
AT13,EL41,Road,77,122254.3045
AT13,EL42,Rail,5833,736749
AT13,EL42,Road,48,91902.78663
AT13,EL43,Rail,8443,1066418
AT13,EL43,Road,472,885821.3405
AT13,EL51,Rail,6624,836609
AT13,EL51,Road,877,1123508.45
AT13,EL52,Rail,22706,2867887
AT13,EL52,Road,8331,9606592.552
AT13,EL53,Rail,3978,502450
AT13,EL53,Road,24,28182.22532
AT13,EL54,Rail,3734,471631
AT13,EL54,Road,978,1205480.908
AT13,EL61,Rail,8551,1080008
AT13,EL61,Road,858,1104400.145
AT13,EL62,Rail,3001,379052
AT13,EL62,Road,241,409339.7259
AT13,EL63,Rail,7693,971655
AT13,EL63,Road,800,1106856.505
AT13,EL64,Rail,7391,933556
AT13,EL64,Road,1479,2113665.851
AT13,EL65,Rail,7424,937681
AT13,EL65,Road,467,741045.6164
AT13,ES11,Rail,2457,1251631
AT13,ES11,Road,1886,4837455.53
AT13,ES12,Rail,937,477123
AT13,ES12,Road,413,945330.9965
AT13,ES13,Rail,538,274134
AT13,ES13,Road,335,710849.8564
AT13,ES21,Rail,2929,1492266
AT13,ES21,Road,2991,5937660.441
AT13,ES22,Rail,814,414475
AT13,ES22,Road,1168,2308664.515
AT13,ES23,Rail,347,176911
AT13,ES23,Road,175,362086.1561
AT13,ES24,Rail,1483,755382
AT13,ES24,Road,1722,3411185.396
AT13,ES30,Rail,8933,4550927
AT13,ES30,Road,2824,6521273.172
AT13,ES41,Rail,2357,1201002
AT13,ES41,Road,1957,4330525.521
AT13,ES42,Rail,1627,828681
AT13,ES42,Road,1168,2700749.443
AT13,ES43,Rail,760,387299
AT13,ES43,Road,801,2100124.833
AT13,ES51,Rail,8987,4578372
AT13,ES51,Road,9436,16616071.66
AT13,ES52,Rail,4461,2272919
AT13,ES52,Road,2584,5291378.191
AT13,ES53,Rail,1198,610535
AT13,ES53,Road,56,104783.7751
AT13,ES61,Rail,6331,3225347
AT13,ES61,Road,2364,6108309.977
AT13,ES62,Rail,1212,617239
AT13,ES62,Road,878,1988733.901
AT13,ES63,Rail,70,35696
AT13,ES63,Road,15,41761.2925
AT13,ES64,Rail,64,32378
AT13,ES64,Road,3,0
AT13,ES70,Rail,1799,916621
AT13,ES70,Road,40,0
AT13,FR10,Rail,44142,15428810
AT13,FR10,Road,8785,9167127.031
AT13,FR21,Rail,2469,863041
AT13,FR21,Road,4621,4129113.59
AT13,FR22,Rail,3169,1107546
AT13,FR22,Road,5301,5550481.661
AT13,FR23,Rail,3520,1230360
AT13,FR23,Road,2451,2808706.086
AT13,FR24,Rail,4666,1630909
AT13,FR24,Road,2850,3240784.919
AT13,FR25,Rail,2580,901906
AT13,FR25,Road,1218,1547840.098
AT13,FR26,Rail,3025,1057294
AT13,FR26,Road,2370,2243366.87
AT13,FR30,Rail,7300,2551568
AT13,FR30,Road,13762,14528344.51
AT13,FR41,Rail,3901,1363627
AT13,FR41,Road,7833,5968490.67
AT13,FR41,Waterway,0,0
AT13,FR42,Rail,3825,1336782
AT13,FR42,Road,6083,4280673.627
AT13,FR42,Waterway,0,0
AT13,FR43,Rail,1994,696826
AT13,FR43,Road,1944,1564474.035
AT13,FR51,Rail,7312,2555684
AT13,FR51,Road,2902,3809836.24
AT13,FR52,Rail,6131,2142836
AT13,FR52,Road,1702,2481831.849
AT13,FR53,Rail,3256,1138227
AT13,FR53,Road,1193,1548056.179
AT13,FR61,Rail,6450,2254542
AT13,FR61,Road,4912,6927518.511
AT13,FR62,Rail,5907,2064662
AT13,FR62,Road,2925,4015000.654
AT13,FR63,Rail,1217,425335
AT13,FR63,Road,612,744461.41
AT13,FR71,Rail,14291,4994938
AT13,FR71,Road,7129,7091293.704
AT13,FR72,Rail,2441,853150
AT13,FR72,Road,966,1080015.217
AT13,FR81,Rail,4559,1593634
AT13,FR81,Road,4855,6166800.246
AT13,FR82,Rail,10221,3572430
AT13,FR82,Road,4115,4403015.111
AT13,FR83,Rail,577,201759
AT13,FR83,Road,131,126353.1665
AT13,FRA1,Rail,612,214082
AT13,FRA1,Road,7,0
AT13,FRA2,Rail,607,212165
AT13,FRA2,Road,5,0
AT13,FRA3,Rail,285,99617
AT13,FRA3,Road,9,0
AT13,FRA4,Rail,1242,434175
AT13,FRA4,Road,15,0
AT13,FRA5,Rail,151,52614
AT13,HR03,Rail,56411,2358099
AT13,HR03,Road,13336,5747746.895
AT13,HR04,Rail,120975,5056959
AT13,HR04,Road,40579,10865816.18
AT13,HR04,Waterway,0,0
AT13,HU10,Rail,829966,145398796
AT13,HU10,Road,68869,11233404.46
AT13,HU21,Rail,177658,31123315
AT13,HU21,Road,32361,3814991.507
AT13,HU21,Waterway,441490,36240000
AT13,HU22,Rail,193108,33829936
AT13,HU22,Road,44881,3796517.129
AT13,HU22,Waterway,0,0
AT13,HU23,Rail,106647,18683049
AT13,HU23,Road,4344,835244.4679
AT13,HU23,Waterway,0,0
AT13,HU31,Rail,136787,23963226
AT13,HU31,Road,15393,3669517.286
AT13,HU32,Rail,168026,29435923
AT13,HU32,Road,7638,2073906.752
AT13,HU33,Rail,160237,28071288
AT13,HU33,Road,15944,3821094.234
AT13,HU33,Waterway,0,0
AT13,IE01,Road,372,700223.5709
AT13,IE02,Road,672,1273436.449
AT13,ITC1,Rail,162250,35402377
AT13,ITC1,Road,73846,41164293.85
AT13,ITC2,Rail,5572,1215797
AT13,ITC2,Road,1376,793922.875
AT13,ITC3,Rail,60718,13248408
AT13,ITC3,Road,21363,12222893.45
AT13,ITC4,Rail,455038,99287317
AT13,ITC4,Road,176121,83170282.76
AT13,ITF1,Rail,41519,9059273
AT13,ITF1,Road,8684,5169935.762
AT13,ITF2,Rail,7697,1679434
AT13,ITF2,Road,146,95970.78539
AT13,ITF3,Rail,128083,27947212
AT13,ITF3,Road,17003,12277167.01
AT13,ITF4,Rail,91893,20050646
AT13,ITF4,Road,10828,7289383.14
AT13,ITF5,Rail,14585,3182364
AT13,ITF5,Road,2375,1750682.387
AT13,ITF6,Rail,41778,9115699
AT13,ITF6,Road,2777,2305156.127
AT13,ITG1,Rail,111317,24288980
AT13,ITG1,Road,3337,3242756.881
AT13,ITG2,Rail,41378,9028419
AT13,ITG2,Road,755,657359.8514
AT13,ITH1,Rail,27374,5972805
AT13,ITH1,Road,27941,8943030.119
AT13,ITH2,Rail,23705,5172280
AT13,ITH2,Road,14738,5476885.141
AT13,ITH3,Rail,193167,42148189
AT13,ITH3,Road,112103,39236959.19
AT13,ITH4,Rail,45439,9914556
AT13,ITH4,Road,54687,15426480.34
AT13,ITH5,Rail,190480,41561971
AT13,ITH5,Road,67915,31387559.76
AT13,ITI1,Rail,140552,30667884
AT13,ITI1,Road,22922,12252487.08
AT13,ITI2,Rail,27310,5958907
AT13,ITI2,Road,5091,2855677.568
AT13,ITI3,Rail,51711,11283231
AT13,ITI3,Road,10816,5712731.609
AT13,ITI4,Rail,232668,50767173
AT13,ITI4,Road,21327,13631394.89
AT13,LT00,Rail,1075,308961
AT13,LT00,Road,2157,2848626.284
AT13,LU00,Rail,3225,2162725
AT13,LU00,Road,4939,5575726.343
AT13,LV00,Road,2017,2761057.756
AT13,NL11,Rail,13409,3617151
AT13,NL11,Road,1474,1586570.693
AT13,NL11,Waterway,10000,2020000
AT13,NL12,Rail,9316,2513094
AT13,NL12,Road,1291,1439961.138
AT13,NL12,Waterway,4000,1010000
AT13,NL13,Rail,7076,1908945
AT13,NL13,Road,1400,1454074.264
AT13,NL13,Waterway,3000,1010000
AT13,NL21,Rail,19071,5144667
AT13,NL21,Road,3654,3817059.672
AT13,NL22,Rail,34789,9384631
AT13,NL22,Road,6368,6629128.954
AT13,NL22,Waterway,0,0
AT13,NL23,Rail,6318,1704336
AT13,NL23,Road,776,849319.5063
AT13,NL31,Rail,30394,8199006
AT13,NL31,Road,1634,1788982.932
AT13,NL31,Waterway,0,0
AT13,NL32,Rail,72662,19601521
AT13,NL32,Road,3460,4027918.878
AT13,NL32,Waterway,25000,3030000
AT13,NL33,Rail,73990,19959587
AT13,NL33,Road,8934,10209522.75
AT13,NL33,Waterway,876000,975660000
AT13,NL34,Rail,6065,1636041
AT13,NL34,Road,2192,2499667.757
AT13,NL34,Waterway,0,0
AT13,NL41,Rail,52353,14122706
AT13,NL41,Road,10086,10725931.56
AT13,NL41,Waterway,0,0
AT13,NL42,Rail,19297,5205496
AT13,NL42,Road,7982,7925416.974
